top,bottom,type,count
172.30.2.103,10.0.0.12,TCP-OTHER-IN,1
172.30.2.104,10.0.0.12,TCP-OTHER-IN,2
172.30.2.105,10.0.0.12,TCP-OTHER-IN,2
172.30.2.106,10.0.0.12,TCP-OTHER-IN,1
172.30.2.107,10.0.0.12,TCP-OTHER-IN,1
172.30.2.11,10.0.0.12,TCP-OTHER-IN,3
172.30.2.110,10.0.0.12,TCP-OTHER-IN,4
172.30.2.111,10.0.0.12,TCP-OTHER-IN,2
172.30.2.116,10.0.0.12,TCP-OTHER-IN,3
172.30.2.118,10.0.0.12,TCP-OTHER-IN,2
172.30.2.12,10.0.0.12,TCP-OTHER-IN,1
172.30.2.124,10.0.0.12,TCP-OTHER-IN,1
172.30.2.125,10.0.0.12,TCP-OTHER-IN,2
172.30.2.126,10.0.0.12,TCP-OTHER-IN,1
172.30.2.127,10.0.0.12,TCP-OTHER-IN,5
172.30.2.128,10.0.0.12,TCP-OTHER-IN,2
172.30.2.13,10.0.0.12,TCP-OTHER-IN,3
172.30.2.130,10.0.0.12,TCP-OTHER-IN,2
172.30.2.131,10.0.0.12,TCP-OTHER-IN,1
172.30.2.133,10.0.0.12,TCP-OTHER-IN,2
172.30.2.136,10.0.0.12,TCP-OTHER-IN,2
172.30.2.139,10.0.0.12,TCP-OTHER-IN,1
172.30.2.14,10.0.0.12,TCP-OTHER-IN,4
172.30.2.142,10.0.0.12,TCP-OTHER-IN,4
172.30.2.144,10.0.0.12,TCP-OTHER-IN,2
172.30.2.16,10.0.0.12,TCP-OTHER-IN,2
172.30.2.17,10.0.0.12,TCP-OTHER-IN,1
172.30.2.18,10.0.0.12,TCP-OTHER-IN,1
172.30.2.19,10.0.0.12,TCP-OTHER-IN,8
172.30.2.20,10.0.0.12,TCP-OTHER-IN,4
172.30.2.21,10.0.0.12,TCP-OTHER-IN,2
172.30.2.22,10.0.0.12,TCP-OTHER-IN,4
172.30.2.23,10.0.0.12,TCP-OTHER-IN,3
172.30.2.24,10.0.0.12,TCP-OTHER-IN,1
172.30.2.25,10.0.0.12,TCP-OTHER-IN,1
172.30.2.26,10.0.0.12,TCP-OTHER-IN,1
172.30.2.27,10.0.0.12,TCP-OTHER-IN,1
172.30.2.28,10.0.0.12,TCP-OTHER-IN,1
172.30.2.29,10.0.0.12,TCP-OTHER-IN,3
172.30.2.3,10.0.0.12,TCP-OTHER-IN,4
172.30.2.30,10.0.0.12,TCP-OTHER-IN,2
172.30.2.32,10.0.0.12,TCP-OTHER-IN,3
172.30.2.33,10.0.0.12,TCP-OTHER-IN,4
172.30.2.35,10.0.0.12,TCP-OTHER-IN,7
172.30.2.36,10.0.0.12,TCP-OTHER-IN,2
172.30.2.37,10.0.0.12,TCP-OTHER-IN,6
172.30.2.38,10.0.0.12,TCP-OTHER-IN,1
172.30.2.39,10.0.0.12,TCP-OTHER-IN,3
172.30.2.4,10.0.0.12,TCP-OTHER-IN,4
172.30.2.41,10.0.0.12,TCP-OTHER-IN,7
172.30.2.42,10.0.0.12,TCP-OTHER-IN,5
172.30.2.43,10.0.0.12,TCP-OTHER-IN,1
172.30.2.44,10.0.0.12,TCP-OTHER-IN,8
172.30.2.45,10.0.0.12,TCP-OTHER-IN,3
172.30.2.47,10.0.0.12,TCP-OTHER-IN,3
172.30.2.5,10.0.0.12,TCP-OTHER-IN,6
172.30.2.50,10.0.0.12,TCP-OTHER-IN,1
172.30.2.56,10.0.0.12,TCP-OTHER-IN,1
172.30.2.57,10.0.0.12,TCP-OTHER-IN,1
172.30.2.6,10.0.0.12,TCP-OTHER-IN,2
172.30.2.60,10.0.0.12,TCP-OTHER-IN,2
172.30.2.62,10.0.0.12,TCP-OTHER-IN,3
172.30.2.65,10.0.0.12,TCP-OTHER-IN,1
172.30.2.67,10.0.0.12,TCP-OTHER-IN,2
172.30.2.68,10.0.0.12,TCP-OTHER-IN,1
172.30.2.7,10.0.0.12,TCP-OTHER-IN,2
172.30.2.71,10.0.0.12,TCP-OTHER-IN,4
172.30.2.74,10.0.0.12,TCP-OTHER-IN,1
172.30.2.83,10.0.0.12,TCP-OTHER-IN,2
172.30.2.84,10.0.0.12,TCP-OTHER-IN,2
172.30.2.86,10.0.0.12,TCP-OTHER-IN,2
172.30.2.89,10.0.0.12,TCP-OTHER-IN,1
172.30.2.9,10.0.0.12,TCP-OTHER-IN,3
172.30.2.92,10.0.0.12,TCP-OTHER-IN,2
172.30.2.94,10.0.0.12,TCP-OTHER-IN,2
172.30.2.95,10.0.0.12,TCP-OTHER-IN,1
172.30.2.98,10.0.0.12,TCP-OTHER-IN,3
172.10.1.100,10.0.0.13,TCP-OTHER-IN,2
172.10.1.106,10.0.0.13,TCP-OTHER-IN,1
172.10.1.108,10.0.0.13,TCP-OTHER-IN,2
172.10.1.110,10.0.0.13,TCP-OTHER-IN,2
172.10.1.111,10.0.0.13,TCP-OTHER-IN,3
172.10.1.112,10.0.0.13,TCP-OTHER-IN,2
172.10.1.113,10.0.0.13,TCP-OTHER-IN,1
172.10.1.115,10.0.0.13,TCP-OTHER-IN,3
172.10.1.119,10.0.0.13,TCP-OTHER-IN,1
172.10.1.12,10.0.0.13,TCP-OTHER-IN,1
172.10.1.121,10.0.0.13,TCP-OTHER-IN,2
172.10.1.126,10.0.0.13,TCP-OTHER-IN,2
172.10.1.129,10.0.0.13,TCP-OTHER-IN,4
172.10.1.130,10.0.0.13,TCP-OTHER-IN,2
172.10.1.132,10.0.0.13,TCP-OTHER-IN,1
172.10.1.136,10.0.0.13,TCP-OTHER-IN,3
172.10.1.137,10.0.0.13,TCP-OTHER-IN,1
172.10.1.14,10.0.0.13,TCP-OTHER-IN,2
172.10.1.140,10.0.0.13,TCP-OTHER-IN,1
172.10.1.152,10.0.0.13,TCP-OTHER-IN,2
172.10.1.153,10.0.0.13,TCP-OTHER-IN,1
172.10.1.155,10.0.0.13,TCP-OTHER-IN,1
172.10.1.160,10.0.0.13,TCP-OTHER-IN,1
172.10.1.161,10.0.0.13,TCP-OTHER-IN,2
172.10.1.164,10.0.0.13,TCP-OTHER-IN,2
172.10.1.165,10.0.0.13,TCP-OTHER-IN,4
172.10.1.166,10.0.0.13,TCP-OTHER-IN,3
172.10.1.17,10.0.0.13,TCP-OTHER-IN,2
172.10.1.170,10.0.0.13,TCP-OTHER-IN,1
172.10.1.171,10.0.0.13,TCP-OTHER-IN,4
172.10.1.172,10.0.0.13,TCP-OTHER-IN,1
172.10.1.173,10.0.0.13,TCP-OTHER-IN,1
172.10.1.175,10.0.0.13,TCP-OTHER-IN,2
172.10.1.179,10.0.0.13,TCP-OTHER-IN,2
172.10.1.18,10.0.0.13,TCP-OTHER-IN,1
172.10.1.180,10.0.0.13,TCP-OTHER-IN,1
172.10.1.181,10.0.0.13,TCP-OTHER-IN,1
172.10.1.183,10.0.0.13,TCP-OTHER-IN,2
172.10.1.184,10.0.0.13,TCP-OTHER-IN,2
172.10.1.186,10.0.0.13,TCP-OTHER-IN,2
172.10.1.187,10.0.0.13,TCP-OTHER-IN,2
172.10.1.188,10.0.0.13,TCP-OTHER-IN,1
172.10.1.189,10.0.0.13,TCP-OTHER-IN,2
172.10.1.19,10.0.0.13,TCP-OTHER-IN,1
172.10.1.191,10.0.0.13,TCP-OTHER-IN,1
172.10.1.195,10.0.0.13,TCP-OTHER-IN,1
172.10.1.200,10.0.0.13,TCP-OTHER-IN,2
172.10.1.201,10.0.0.13,TCP-OTHER-IN,1
172.10.1.207,10.0.0.13,TCP-OTHER-IN,2
172.10.1.208,10.0.0.13,TCP-OTHER-IN,1
172.10.1.21,10.0.0.13,TCP-OTHER-IN,1
172.10.1.212,10.0.0.13,TCP-OTHER-IN,4
172.10.1.213,10.0.0.13,TCP-OTHER-IN,3
172.10.1.214,10.0.0.13,TCP-OTHER-IN,4
172.10.1.216,10.0.0.13,TCP-OTHER-IN,1
172.10.1.217,10.0.0.13,TCP-OTHER-IN,3
172.10.1.218,10.0.0.13,TCP-OTHER-IN,1
172.10.1.22,10.0.0.13,TCP-OTHER-IN,2
172.10.1.220,10.0.0.13,TCP-OTHER-IN,4
172.10.1.223,10.0.0.13,TCP-OTHER-IN,1
172.10.1.225,10.0.0.13,TCP-OTHER-IN,5
172.10.1.230,10.0.0.13,TCP-OTHER-IN,5
172.10.1.231,10.0.0.13,TCP-OTHER-IN,3
172.10.1.232,10.0.0.13,TCP-OTHER-IN,3
172.10.1.233,10.0.0.13,TCP-OTHER-IN,1
172.10.1.235,10.0.0.13,TCP-OTHER-IN,5
172.10.1.24,10.0.0.13,TCP-OTHER-IN,1
172.10.1.241,10.0.0.13,TCP-OTHER-IN,3
172.10.1.245,10.0.0.13,TCP-OTHER-IN,3
172.10.1.246,10.0.0.13,TCP-OTHER-IN,1
172.10.1.247,10.0.0.13,TCP-OTHER-IN,1
172.10.1.25,10.0.0.13,TCP-OTHER-IN,3
172.10.1.4,10.0.0.13,TCP-OTHER-IN,1
172.10.1.40,10.0.0.13,TCP-OTHER-IN,1
172.10.1.49,10.0.0.13,TCP-OTHER-IN,1
172.10.1.51,10.0.0.13,TCP-OTHER-IN,1
172.10.1.53,10.0.0.13,TCP-OTHER-IN,2
172.10.1.55,10.0.0.13,TCP-OTHER-IN,3
172.10.1.57,10.0.0.13,TCP-OTHER-IN,2
172.10.1.58,10.0.0.13,TCP-OTHER-IN,3
172.10.1.6,10.0.0.13,TCP-OTHER-IN,2
172.10.1.63,10.0.0.13,TCP-OTHER-IN,1
172.10.1.66,10.0.0.13,TCP-OTHER-IN,4
172.10.1.67,10.0.0.13,TCP-OTHER-IN,3
172.10.1.69,10.0.0.13,TCP-OTHER-IN,1
172.10.1.7,10.0.0.13,TCP-OTHER-IN,3
172.10.1.70,10.0.0.13,TCP-OTHER-IN,2
172.10.1.74,10.0.0.13,TCP-OTHER-IN,2
172.10.1.77,10.0.0.13,TCP-OTHER-IN,2
172.10.1.8,10.0.0.13,TCP-OTHER-IN,1
172.10.1.80,10.0.0.13,TCP-OTHER-IN,1
172.10.1.83,10.0.0.13,TCP-OTHER-IN,2
172.10.1.85,10.0.0.13,TCP-OTHER-IN,1
172.10.1.86,10.0.0.13,TCP-OTHER-IN,2
172.10.1.91,10.0.0.13,TCP-OTHER-IN,2
172.10.1.93,10.0.0.13,TCP-OTHER-IN,4
172.10.1.94,10.0.0.13,TCP-OTHER-IN,3
172.10.2.1,10.0.0.13,TCP-OTHER-IN,2
172.10.2.10,10.0.0.13,TCP-OTHER-IN,1
172.10.2.103,10.0.0.13,TCP-OTHER-IN,2
172.10.2.106,10.0.0.13,TCP-OTHER-IN,3
172.10.2.107,10.0.0.13,TCP-OTHER-IN,2
172.10.2.109,10.0.0.13,TCP-OTHER-IN,1
172.10.2.11,10.0.0.13,TCP-OTHER-IN,1
172.10.2.110,10.0.0.13,TCP-OTHER-IN,2
172.10.2.111,10.0.0.13,TCP-OTHER-IN,1
172.10.2.115,10.0.0.13,TCP-OTHER-IN,2
172.10.2.124,10.0.0.13,TCP-OTHER-IN,1
172.10.2.126,10.0.0.13,TCP-OTHER-IN,2
172.10.2.129,10.0.0.13,TCP-OTHER-IN,3
172.10.2.13,10.0.0.13,TCP-OTHER-IN,1
172.10.2.130,10.0.0.13,TCP-OTHER-IN,1
172.10.2.131,10.0.0.13,TCP-OTHER-IN,3
172.10.2.134,10.0.0.13,TCP-OTHER-IN,2
172.10.2.136,10.0.0.13,TCP-OTHER-IN,2
172.10.2.138,10.0.0.13,TCP-OTHER-IN,2
172.10.2.142,10.0.0.13,TCP-OTHER-IN,3
172.10.2.17,10.0.0.13,TCP-OTHER-IN,2
172.10.2.18,10.0.0.13,TCP-OTHER-IN,6
172.10.2.19,10.0.0.13,TCP-OTHER-IN,3
172.10.2.2,10.0.0.13,TCP-OTHER-IN,3
172.10.2.22,10.0.0.13,TCP-OTHER-IN,3
172.10.2.26,10.0.0.13,TCP-OTHER-IN,4
172.10.2.27,10.0.0.13,TCP-OTHER-IN,5
172.10.2.30,10.0.0.13,TCP-OTHER-IN,1
172.10.2.31,10.0.0.13,TCP-OTHER-IN,4
172.10.2.32,10.0.0.13,TCP-OTHER-IN,2
172.10.2.33,10.0.0.13,TCP-OTHER-IN,3
172.10.2.34,10.0.0.13,TCP-OTHER-IN,1
172.10.2.36,10.0.0.13,TCP-OTHER-IN,1
172.10.2.39,10.0.0.13,TCP-OTHER-IN,2
172.10.2.41,10.0.0.13,TCP-OTHER-IN,1
172.10.2.43,10.0.0.13,TCP-OTHER-IN,2
172.10.2.46,10.0.0.13,TCP-OTHER-IN,6
172.10.2.47,10.0.0.13,TCP-OTHER-IN,1
172.10.2.49,10.0.0.13,TCP-OTHER-IN,1
172.10.2.53,10.0.0.13,TCP-OTHER-IN,3
172.10.2.55,10.0.0.13,TCP-OTHER-IN,2
172.10.2.58,10.0.0.13,TCP-OTHER-IN,3
172.10.2.6,10.0.0.13,TCP-OTHER-IN,1
172.10.2.65,10.0.0.13,TCP-OTHER-IN,1
172.10.2.68,10.0.0.13,TCP-OTHER-IN,1
172.10.2.69,10.0.0.13,TCP-OTHER-IN,2
172.10.2.7,10.0.0.13,TCP-OTHER-IN,2
172.10.2.70,10.0.0.13,TCP-OTHER-IN,3
172.10.2.73,10.0.0.13,TCP-OTHER-IN,1
172.10.2.75,10.0.0.13,TCP-OTHER-IN,4
172.10.2.77,10.0.0.13,TCP-OTHER-IN,4
172.10.2.79,10.0.0.13,TCP-OTHER-IN,1
172.10.2.8,10.0.0.13,TCP-OTHER-IN,2
172.10.2.85,10.0.0.13,TCP-OTHER-IN,2
172.10.2.87,10.0.0.13,TCP-OTHER-IN,1
172.10.2.90,10.0.0.13,TCP-OTHER-IN,1
172.10.2.93,10.0.0.13,TCP-OTHER-IN,1
172.10.2.94,10.0.0.13,TCP-OTHER-IN,3
172.20.1.1,10.0.0.13,TCP-OTHER-IN,1
172.20.1.10,10.0.0.13,TCP-OTHER-IN,1
172.20.1.101,10.0.0.13,TCP-OTHER-IN,3
172.20.1.102,10.0.0.13,TCP-OTHER-IN,4
172.20.1.103,10.0.0.13,TCP-OTHER-IN,2
172.20.1.104,10.0.0.13,TCP-OTHER-IN,2
172.20.1.105,10.0.0.13,TCP-OTHER-IN,1
172.20.1.106,10.0.0.13,TCP-OTHER-IN,1
172.20.1.107,10.0.0.13,TCP-OTHER-IN,2
172.20.1.110,10.0.0.13,TCP-OTHER-IN,1
172.20.1.111,10.0.0.13,TCP-OTHER-IN,1
172.20.1.112,10.0.0.13,TCP-OTHER-IN,1
172.20.1.113,10.0.0.13,TCP-OTHER-IN,5
172.20.1.117,10.0.0.13,TCP-OTHER-IN,3
172.20.1.119,10.0.0.13,TCP-OTHER-IN,1
172.20.1.121,10.0.0.13,TCP-OTHER-IN,3
172.20.1.122,10.0.0.13,TCP-OTHER-IN,3
172.20.1.124,10.0.0.13,TCP-OTHER-IN,2
172.20.1.126,10.0.0.13,TCP-OTHER-IN,1
172.20.1.127,10.0.0.13,TCP-OTHER-IN,1
172.20.1.128,10.0.0.13,TCP-OTHER-IN,1
172.20.1.13,10.0.0.13,TCP-OTHER-IN,1
172.20.1.130,10.0.0.13,TCP-OTHER-IN,2
172.20.1.131,10.0.0.13,TCP-OTHER-IN,3
172.20.1.134,10.0.0.13,TCP-OTHER-IN,4
172.20.1.135,10.0.0.13,TCP-OTHER-IN,1
172.20.1.136,10.0.0.13,TCP-OTHER-IN,1
172.20.1.137,10.0.0.13,TCP-OTHER-IN,4
172.20.1.138,10.0.0.13,TCP-OTHER-IN,2
172.20.1.139,10.0.0.13,TCP-OTHER-IN,1
172.20.1.140,10.0.0.13,TCP-OTHER-IN,1
172.20.1.141,10.0.0.13,TCP-OTHER-IN,1
172.20.1.142,10.0.0.13,TCP-OTHER-IN,6
172.20.1.143,10.0.0.13,TCP-OTHER-IN,6
172.20.1.144,10.0.0.13,TCP-OTHER-IN,2
172.20.1.145,10.0.0.13,TCP-OTHER-IN,5
172.20.1.146,10.0.0.13,TCP-OTHER-IN,3
172.20.1.147,10.0.0.13,TCP-OTHER-IN,2
172.20.1.149,10.0.0.13,TCP-OTHER-IN,1
172.20.1.151,10.0.0.13,TCP-OTHER-IN,2
172.20.1.153,10.0.0.13,TCP-OTHER-IN,5
172.20.1.154,10.0.0.13,TCP-OTHER-IN,1
172.20.1.156,10.0.0.13,TCP-OTHER-IN,1
172.20.1.157,10.0.0.13,TCP-OTHER-IN,3
172.20.1.158,10.0.0.13,TCP-OTHER-IN,2
172.20.1.159,10.0.0.13,TCP-OTHER-IN,2
172.20.1.163,10.0.0.13,TCP-OTHER-IN,2
172.20.1.164,10.0.0.13,TCP-OTHER-IN,1
172.20.1.165,10.0.0.13,TCP-OTHER-IN,1
172.20.1.166,10.0.0.13,TCP-OTHER-IN,2
172.20.1.167,10.0.0.13,TCP-OTHER-IN,2
172.20.1.168,10.0.0.13,TCP-OTHER-IN,1
172.20.1.17,10.0.0.13,TCP-OTHER-IN,2
172.20.1.170,10.0.0.13,TCP-OTHER-IN,3
172.20.1.171,10.0.0.13,TCP-OTHER-IN,1
172.20.1.172,10.0.0.13,TCP-OTHER-IN,1
172.20.1.173,10.0.0.13,TCP-OTHER-IN,2
172.20.1.174,10.0.0.13,TCP-OTHER-IN,2
172.20.1.175,10.0.0.13,TCP-OTHER-IN,1
172.20.1.177,10.0.0.13,TCP-OTHER-IN,3
172.20.1.178,10.0.0.13,TCP-OTHER-IN,1
172.20.1.179,10.0.0.13,TCP-OTHER-IN,1
172.20.1.18,10.0.0.13,TCP-OTHER-IN,3
172.20.1.180,10.0.0.13,TCP-OTHER-IN,2
172.20.1.183,10.0.0.13,TCP-OTHER-IN,2
172.20.1.184,10.0.0.13,TCP-OTHER-IN,1
172.20.1.187,10.0.0.13,TCP-OTHER-IN,3
172.20.1.188,10.0.0.13,TCP-OTHER-IN,3
172.20.1.189,10.0.0.13,TCP-OTHER-IN,4
172.20.1.190,10.0.0.13,TCP-OTHER-IN,1
172.20.1.191,10.0.0.13,TCP-OTHER-IN,2
172.20.1.192,10.0.0.13,TCP-OTHER-IN,2
172.20.1.193,10.0.0.13,TCP-OTHER-IN,3
172.20.1.194,10.0.0.13,TCP-OTHER-IN,2
172.20.1.195,10.0.0.13,TCP-OTHER-IN,1
172.20.1.197,10.0.0.13,TCP-OTHER-IN,2
172.20.1.199,10.0.0.13,TCP-OTHER-IN,1
172.20.1.200,10.0.0.13,TCP-OTHER-IN,2
172.20.1.201,10.0.0.13,TCP-OTHER-IN,3
172.20.1.204,10.0.0.13,TCP-OTHER-IN,1
172.20.1.205,10.0.0.13,TCP-OTHER-IN,1
172.20.1.208,10.0.0.13,TCP-OTHER-IN,4
172.20.1.212,10.0.0.13,TCP-OTHER-IN,2
172.20.1.216,10.0.0.13,TCP-OTHER-IN,3
172.20.1.217,10.0.0.13,TCP-OTHER-IN,12
172.20.1.22,10.0.0.13,TCP-OTHER-IN,2
172.20.1.220,10.0.0.13,TCP-OTHER-IN,2
172.20.1.222,10.0.0.13,TCP-OTHER-IN,7
172.20.1.224,10.0.0.13,TCP-OTHER-IN,2
172.20.1.227,10.0.0.13,TCP-OTHER-IN,1
172.20.1.234,10.0.0.13,TCP-OTHER-IN,1
172.20.1.236,10.0.0.13,TCP-OTHER-IN,5
172.20.1.24,10.0.0.13,TCP-OTHER-IN,2
172.20.1.240,10.0.0.13,TCP-OTHER-IN,9
172.20.1.241,10.0.0.13,TCP-OTHER-IN,2
172.20.1.248,10.0.0.13,TCP-OTHER-IN,4
172.20.1.25,10.0.0.13,TCP-OTHER-IN,2
172.20.1.250,10.0.0.13,TCP-OTHER-IN,7
172.20.1.253,10.0.0.13,TCP-OTHER-IN,2
172.20.1.26,10.0.0.13,TCP-OTHER-IN,1
172.20.1.27,10.0.0.13,TCP-OTHER-IN,2
172.20.1.30,10.0.0.13,TCP-OTHER-IN,1
172.20.1.35,10.0.0.13,TCP-OTHER-IN,1
172.20.1.39,10.0.0.13,TCP-OTHER-IN,2
172.20.1.41,10.0.0.13,TCP-OTHER-IN,2
172.20.1.43,10.0.0.13,TCP-OTHER-IN,5
172.20.1.45,10.0.0.13,TCP-OTHER-IN,4
172.20.1.46,10.0.0.13,TCP-OTHER-IN,1
172.20.1.47,10.0.0.13,TCP-OTHER-IN,2
172.20.1.50,10.0.0.13,TCP-OTHER-IN,7
172.20.1.60,10.0.0.13,TCP-OTHER-IN,1
172.20.1.61,10.0.0.13,TCP-OTHER-IN,1
172.20.1.63,10.0.0.13,TCP-OTHER-IN,1
172.20.1.64,10.0.0.13,TCP-OTHER-IN,2
172.20.1.69,10.0.0.13,TCP-OTHER-IN,5
172.20.1.70,10.0.0.13,TCP-OTHER-IN,1
172.20.1.73,10.0.0.13,TCP-OTHER-IN,2
172.20.1.79,10.0.0.13,TCP-OTHER-IN,1
172.20.1.8,10.0.0.13,TCP-OTHER-IN,1
172.20.1.83,10.0.0.13,TCP-OTHER-IN,1
172.20.1.84,10.0.0.13,TCP-OTHER-IN,1
172.20.1.85,10.0.0.13,TCP-OTHER-IN,1
172.20.1.86,10.0.0.13,TCP-OTHER-IN,2
172.20.1.92,10.0.0.13,TCP-OTHER-IN,4
172.20.1.93,10.0.0.13,TCP-OTHER-IN,2
172.20.1.94,10.0.0.13,TCP-OTHER-IN,4
172.20.1.96,10.0.0.13,TCP-OTHER-IN,1
172.20.1.98,10.0.0.13,TCP-OTHER-IN,1
172.20.2.1,10.0.0.13,TCP-OTHER-IN,3
172.20.2.10,10.0.0.13,TCP-OTHER-IN,9
172.20.2.101,10.0.0.13,TCP-OTHER-IN,1
172.20.2.103,10.0.0.13,TCP-OTHER-IN,2
172.20.2.104,10.0.0.13,TCP-OTHER-IN,1
172.20.2.106,10.0.0.13,TCP-OTHER-IN,4
172.20.2.11,10.0.0.13,TCP-OTHER-IN,3
172.20.2.114,10.0.0.13,TCP-OTHER-IN,1
172.20.2.119,10.0.0.13,TCP-OTHER-IN,4
172.20.2.12,10.0.0.13,TCP-OTHER-IN,3
172.20.2.123,10.0.0.13,TCP-OTHER-IN,1
172.20.2.125,10.0.0.13,TCP-OTHER-IN,5
172.20.2.127,10.0.0.13,TCP-OTHER-IN,1
172.20.2.128,10.0.0.13,TCP-OTHER-IN,1
172.20.2.13,10.0.0.13,TCP-OTHER-IN,1
172.20.2.133,10.0.0.13,TCP-OTHER-IN,1
172.20.2.134,10.0.0.13,TCP-OTHER-IN,1
172.20.2.135,10.0.0.13,TCP-OTHER-IN,3
172.20.2.138,10.0.0.13,TCP-OTHER-IN,1
172.20.2.139,10.0.0.13,TCP-OTHER-IN,4
172.20.2.14,10.0.0.13,TCP-OTHER-IN,4
172.20.2.142,10.0.0.13,TCP-OTHER-IN,2
172.20.2.146,10.0.0.13,TCP-OTHER-IN,1
172.20.2.147,10.0.0.13,TCP-OTHER-IN,1
172.20.2.16,10.0.0.13,TCP-OTHER-IN,2
172.20.2.18,10.0.0.13,TCP-OTHER-IN,8
172.20.2.19,10.0.0.13,TCP-OTHER-IN,8
172.20.2.2,10.0.0.13,TCP-OTHER-IN,3
172.20.2.21,10.0.0.13,TCP-OTHER-IN,1
172.20.2.22,10.0.0.13,TCP-OTHER-IN,5
172.20.2.23,10.0.0.13,TCP-OTHER-IN,2
172.20.2.24,10.0.0.13,TCP-OTHER-IN,2
172.20.2.25,10.0.0.13,TCP-OTHER-IN,5
172.20.2.26,10.0.0.13,TCP-OTHER-IN,1
172.20.2.27,10.0.0.13,TCP-OTHER-IN,2
172.20.2.28,10.0.0.13,TCP-OTHER-IN,2
172.20.2.29,10.0.0.13,TCP-OTHER-IN,5
172.20.2.3,10.0.0.13,TCP-OTHER-IN,3
172.20.2.30,10.0.0.13,TCP-OTHER-IN,1
172.20.2.31,10.0.0.13,TCP-OTHER-IN,5
172.20.2.32,10.0.0.13,TCP-OTHER-IN,3
172.20.2.33,10.0.0.13,TCP-OTHER-IN,3
172.20.2.34,10.0.0.13,TCP-OTHER-IN,1
172.20.2.35,10.0.0.13,TCP-OTHER-IN,5
172.20.2.36,10.0.0.13,TCP-OTHER-IN,5
172.20.2.38,10.0.0.13,TCP-OTHER-IN,1
172.20.2.39,10.0.0.13,TCP-OTHER-IN,2
172.20.2.4,10.0.0.13,TCP-OTHER-IN,2
172.20.2.40,10.0.0.13,TCP-OTHER-IN,3
172.20.2.42,10.0.0.13,TCP-OTHER-IN,1
172.20.2.43,10.0.0.13,TCP-OTHER-IN,4
172.20.2.44,10.0.0.13,TCP-OTHER-IN,7
172.20.2.45,10.0.0.13,TCP-OTHER-IN,4
172.20.2.46,10.0.0.13,TCP-OTHER-IN,1
172.20.2.47,10.0.0.13,TCP-OTHER-IN,3
172.20.2.5,10.0.0.13,TCP-OTHER-IN,1
172.20.2.52,10.0.0.13,TCP-OTHER-IN,4
172.20.2.53,10.0.0.13,TCP-OTHER-IN,1
172.20.2.54,10.0.0.13,TCP-OTHER-IN,5
172.20.2.56,10.0.0.13,TCP-OTHER-IN,1
172.20.2.58,10.0.0.13,TCP-OTHER-IN,2
172.20.2.6,10.0.0.13,TCP-OTHER-IN,2
172.20.2.60,10.0.0.13,TCP-OTHER-IN,3
172.20.2.61,10.0.0.13,TCP-OTHER-IN,2
172.20.2.63,10.0.0.13,TCP-OTHER-IN,5
172.20.2.66,10.0.0.13,TCP-OTHER-IN,4
172.20.2.68,10.0.0.13,TCP-OTHER-IN,2
172.20.2.69,10.0.0.13,TCP-OTHER-IN,1
172.20.2.7,10.0.0.13,TCP-OTHER-IN,3
172.20.2.77,10.0.0.13,TCP-OTHER-IN,5
172.20.2.78,10.0.0.13,TCP-OTHER-IN,6
172.20.2.8,10.0.0.13,TCP-OTHER-IN,4
172.20.2.82,10.0.0.13,TCP-OTHER-IN,2
172.20.2.84,10.0.0.13,TCP-OTHER-IN,1
172.20.2.87,10.0.0.13,TCP-OTHER-IN,3
172.20.2.9,10.0.0.13,TCP-OTHER-IN,4
172.20.2.91,10.0.0.13,TCP-OTHER-IN,4
172.20.2.94,10.0.0.13,TCP-OTHER-IN,3
172.20.2.95,10.0.0.13,TCP-OTHER-IN,4
172.20.2.96,10.0.0.13,TCP-OTHER-IN,1
172.20.2.97,10.0.0.13,TCP-OTHER-IN,2
172.30.1.1,10.0.0.13,TCP-OTHER-IN,1
172.30.1.100,10.0.0.13,TCP-OTHER-IN,2
172.30.1.101,10.0.0.13,TCP-OTHER-IN,1
172.30.1.108,10.0.0.13,TCP-OTHER-IN,3
172.30.1.111,10.0.0.13,TCP-OTHER-IN,2
172.30.1.115,10.0.0.13,TCP-OTHER-IN,2
172.30.1.121,10.0.0.13,TCP-OTHER-IN,4
172.30.1.124,10.0.0.13,TCP-OTHER-IN,2
172.30.1.125,10.0.0.13,TCP-OTHER-IN,1
172.30.1.128,10.0.0.13,TCP-OTHER-IN,1
172.30.1.129,10.0.0.13,TCP-OTHER-IN,1
172.30.1.13,10.0.0.13,TCP-OTHER-IN,1
172.30.1.131,10.0.0.13,TCP-OTHER-IN,3
172.30.1.133,10.0.0.13,TCP-OTHER-IN,1
172.30.1.142,10.0.0.13,TCP-OTHER-IN,2
172.30.1.146,10.0.0.13,TCP-OTHER-IN,3
172.30.1.147,10.0.0.13,TCP-OTHER-IN,3
172.30.1.148,10.0.0.13,TCP-OTHER-IN,3
172.30.1.15,10.0.0.13,TCP-OTHER-IN,2
172.30.1.150,10.0.0.13,TCP-OTHER-IN,1
172.30.1.151,10.0.0.13,TCP-OTHER-IN,2
172.30.1.153,10.0.0.13,TCP-OTHER-IN,4
172.30.1.154,10.0.0.13,TCP-OTHER-IN,1
172.30.1.159,10.0.0.13,TCP-OTHER-IN,1
172.30.1.162,10.0.0.13,TCP-OTHER-IN,3
